,log_gross,version_count,release_width
1115,17.93186495034006,1,3220.0
1116,17.924166718949078,8,2180.0
1117,17.918614527650263,5,2406.0
1118,17.91531614825826,8,1897.0
1119,17.910190180713993,2,2717.0
1120,17.90400842821125,7,3014.0
1121,17.901230400655486,1,3057.0
1122,17.878868746282453,1,2756.0
1123,17.866764356036878,13,1585.0
1124,17.852077196842977,8,1922.0
1125,17.851838485238844,4,2551.0
1126,17.842934795917486,7,1983.0
1128,17.833539232893745,1,2718.0
1130,17.80264725107327,5,3412.0
1131,17.800606518672353,4,2762.0
1132,17.79840349875885,1,1976.0
1134,17.790732637871702,8,2551.0
1136,17.783803663910003,11,2364.0
1138,17.77078554390382,0,2202.0
1141,17.75518293217514,2,1724.0
1143,17.739015631428085,19,3387.0
1144,17.737576068215258,13,1494.0
1145,17.730711388752574,3,2348.0
1147,17.72398802539439,2,901.0
1148,17.72346827127864,5,1615.0
1150,17.705677306040794,14,2577.0
1153,17.665734369536246,5,2806.0
1155,17.656598864922056,3,1941.0
1156,17.648751252751396,7,1760.0
1157,17.64234094600184,4,2369.0
1158,17.627626926043753,0,2910.0
1159,17.625993518212226,1,2522.0
1164,17.58260972834294,3,2711.0
1166,17.576745556770344,2,1090.0
1168,17.567714796935817,0,2748.0
1170,17.534696083588205,2,2217.0
1171,17.530935005512323,1,2317.0
1172,17.516112608174826,9,1117.0
1174,17.509942791821967,0,2314.0
1175,17.50710375155414,0,3012.0
1178,17.489341651325386,2,3041.0
1179,17.469667554586014,4,2565.0
1180,17.469265428320846,8,2202.0
1181,17.46356700193244,3,2514.0
1182,17.457895448500363,0,1082.0
1184,17.44683179185575,2,3170.0
1185,17.430049339774985,9,2431.0
1186,17.42615697429725,2,2563.0
1187,17.420662065997462,6,3233.0
1188,17.415875961184906,0,1175.0
1189,17.41571184676838,3,2286.0
1190,17.412545739073856,5,1275.0
1191,17.40732829923508,1,2093.0
1193,17.389514875631797,8,1366.0
1194,17.38943166759774,12,1723.0
1197,17.358829964380156,0,1079.0
1199,17.34059403220449,1,2128.0
1201,17.33010733671901,1,2375.0
1202,17.31444196741521,2,2379.0
1204,17.30802071620734,1,3183.0
1205,17.307830697738463,4,3061.0
1206,17.305514410026934,4,2620.0
1207,17.302270737376023,5,2186.0
1208,17.2955921919342,10,2883.0
1209,17.294224227818944,5,2092.0
1210,17.28858797701369,2,3012.0
1212,17.283690908166566,5,930.0
1214,17.27664463860369,8,544.0
1215,17.272462935803006,2,2090.0
1216,17.255508564555008,3,3019.0
1217,17.249025134649465,2,1666.0
1218,17.237701948448983,1,2016.0
1219,17.233340547716786,1,1076.0
1220,17.227686289741463,2,2169.0
1221,17.22503137023703,1,2026.0
1222,17.213910931644005,4,1387.0
1224,17.195875578336135,3,2524.0
1226,17.173637412105062,3,2055.0
1229,17.153998748688053,2,2711.0
1230,17.138183753415362,7,986.0
1233,17.116907272659084,0,1300.0
1234,17.106803374655914,5,1680.0
1235,17.105792244715072,3,2517.0
1236,17.099171448575426,6,2328.0
1237,17.095295124283105,12,1876.0
1238,17.088162989246765,1,1412.0
1239,17.083389629060218,1,1695.0
1243,17.068762186033123,0,2608.0
1244,17.060527896478092,4,2459.0
1245,17.05949576709805,2,2166.0
1246,17.053300968877895,2,2312.0
1247,17.047344897431863,1,2732.0
1248,17.046998158995027,7,1426.0
1249,17.046875626530884,3,850.0
1250,17.042298916013337,2,2704.0
1251,17.036769141806264,1,1191.0
1252,17.021896832087407,3,1595.0
1253,16.99554887624618,7,2012.0
1254,16.981533683731474,4,1893.0
1255,16.97976908585385,2,975.0
1256,16.966933025684952,1,1600.0
1257,16.954072368358577,6,1980.0
1258,16.941109674123688,7,1150.0
1260,16.939577601307022,1,2083.0
1261,16.9295881535065,4,110.0
1269,16.88080396817864,4,2147.0
1271,16.87683827828811,8,1300.0
1272,16.87302993033759,17,1978.0
1273,16.848857255279214,8,1293.0
1275,16.833901181276378,6,1100.0
1276,16.827317735164232,5,1168.0
1277,16.823196204447505,6,1343.0
1278,16.81855999565854,2,1100.0
1279,16.80550399585644,13,1435.0
1280,16.804750149601496,2,2132.0
1281,16.798751944182715,19,2307.0
1282,16.798136061849288,3,1502.0
1283,16.793722136632773,8,720.0
1284,16.784998594531118,3,2787.0
1285,16.78449102148536,0,1610.0
1286,16.780451455469624,1,1509.0
1287,16.773816212016076,6,1425.0
1288,16.76962989928923,0,774.0
1289,16.768857167186667,0,1796.0
1293,16.755324542523184,1,1852.0
1295,16.736193154561267,13,1082.0
1296,16.730581811895956,2,1895.0
1298,16.722748500950864,1,2187.0
1299,16.717537078931965,3,2733.0
1300,16.713501052771985,11,1361.0
1302,16.67880621084076,1,1000.0
1303,16.673866571139452,3,2814.0
1304,16.667564474995277,11,2163.0
1305,16.654147579022265,0,1852.0
1306,16.644608681397518,1,2174.0
1308,16.63813230265744,4,1469.0
1309,16.63672222801266,1,1967.0
1311,16.608182076582544,7,1535.0
1315,16.595777415237734,7,3011.0
1321,16.53492764388894,11,1250.0
1323,16.527881146072804,4,1830.0
1324,16.522932695208997,2,2035.0
1327,16.510957942815534,8,1507.0
1328,16.509900818779137,3,1528.0
1332,16.4956914594779,3,1489.0
1335,19.866818355815454,36,4163.0
1336,19.82680393790742,8,4137.0
1337,19.635996626630035,17,4151.0
1338,19.49337585530668,9,4070.0
1339,18.832445269004985,9,3936.0
1341,18.58385336624644,25,3082.0
1342,18.561388360775588,0,3875.0
1343,18.450904606545638,8,3398.0
1345,18.281877938957855,1,2949.0
1346,18.258493430052294,7,3355.0
1347,18.20051679919839,5,3167.0
1348,18.01091633708977,7,3009.0
1350,17.963397387903168,4,3183.0
1354,17.87611217662142,0,2707.0
1355,17.854109278784286,5,3084.0
1356,17.829900891931754,2,2732.0
1358,17.826202550627766,2,2467.0
1359,17.815183569748232,2,1905.0
1362,17.790744203285797,21,3016.0
1364,17.76820072992744,2,3151.0
1369,17.70998353868093,9,2860.0
1372,17.67258037977338,10,2337.0
1374,17.577590170508003,0,2589.0
1375,17.575092201847937,9,2511.0
1376,17.570975772128904,2,2764.0
1377,17.554923346519338,4,2811.0
1380,17.529920078784023,4,2874.0
1381,17.487308551048564,36,3221.0
1382,17.4459580876678,3,2127.0
1384,17.372989975072194,8,2606.0
1386,17.371352697377088,2,2612.0
1387,17.331154511769807,20,2622.0
1388,17.288844119073996,10,892.0
1389,17.272302267959148,2,2626.0
1392,17.23823750627664,4,1292.0
1395,17.218727898135896,2,1613.0
1396,17.177351433253666,6,2781.0
1397,17.166962814627016,4,2088.0
1398,17.163477858597204,2,2579.0
1399,17.141927207887385,1,2515.0
1400,17.13670077576565,1,3036.0
1401,17.089424681927706,6,2737.0
1402,17.07454726926893,2,2095.0
1403,17.069306013423237,7,2541.0
1405,17.039810247051363,22,2883.0
1406,17.038667884110982,6,2625.0
1408,17.006278470740593,7,2924.0
1409,16.999779699851516,2,2814.0
1410,16.996785320536326,11,2722.0
1411,16.92842164022186,1,2277.0
1412,16.898307657079496,4,2633.0
1413,16.867537528017312,1,2105.0
1414,16.86708667891646,7,2564.0
1415,16.837636776509363,1,2502.0
1416,16.801504972091443,4,2509.0
1418,16.763904338164707,17,2753.0
1420,16.75194590916869,17,2104.0
1421,16.751940179264892,5,2195.0
1422,16.739746829813196,6,2998.0
1425,16.683946361305626,6,2350.0
1426,16.671450163671086,8,1037.0
1427,16.657046817330087,8,2271.0
1429,16.632970047371504,1,1941.0
1430,16.595853079159223,1,1652.0
1433,16.567902886642113,5,1747.0
1435,16.543241352773077,5,2654.0
1436,16.52823548216904,5,1242.0
1437,16.525745038457078,1,1270.0
1438,16.517165955826982,0,2072.0
1440,16.481331594390983,7,2323.0
1441,16.468111542539788,4,2642.0
1442,16.4660439280616,4,2042.0
1443,16.43175602134787,3,2223.0
1444,16.42977118921528,7,1883.0
1445,16.411862722196037,11,2557.0
1446,16.381318008696912,1,568.0
1448,16.32117036354523,6,1871.0
1449,16.304600030871104,7,2913.0
1450,16.28479743510941,3,1303.0
1451,16.273577301793427,7,2186.0
1452,16.27261520560004,14,402.0
1453,16.140238283403743,3,1608.0
1454,16.127802189720374,0,749.0
1455,16.119116030194316,6,1509.0
1456,16.066318871289543,4,261.0
1458,15.956736871755277,0,2027.0
1459,15.931016876526746,5,513.0
1460,15.930750135190218,4,408.0
1461,15.911136670051082,1,1931.0
1462,15.90130400849006,6,2508.0
1463,15.85622868281851,13,2648.0
1464,15.813159716347188,4,2310.0
1465,15.692318492820245,5,1437.0
1466,15.679843060024426,7,149.0
1467,15.669136857540332,6,429.0
1469,15.659025473104744,0,383.0
1471,15.592068906706375,4,475.0
1472,15.580748246860868,1,438.0
1473,15.533174337014465,8,664.0
1475,15.346595284678497,2,108.0
1476,15.342075645050476,0,52.0
1479,15.241416180963363,4,1354.0
1482,15.204614468601095,0,340.0
1483,15.140881987152692,5,1511.0
1485,15.104699679122943,0,384.0
1486,15.101683986140815,0,440.0
1487,15.084456164114272,0,115.0
1488,15.020400241827673,0,352.0
1490,15.012468112868302,5,670.0
1492,14.971889427353211,0,105.0
1498,14.925268172765152,25,261.0
1501,14.774635466561545,2,322.0
1503,14.680548836722126,15,25.0
1505,14.617089632666532,2,131.0
1506,14.613021357445573,0,215.0
1508,14.560698803261822,10,75.0
1509,14.535128281853755,0,298.0
1510,14.341248045185237,0,202.0
1512,14.312679350282652,0,73.0
1514,14.152501231602361,0,165.0
1517,14.089880161405324,14,74.0
1520,13.98913776150155,12,157.0
1522,13.882531620045507,2,1304.0
1523,13.880125326194962,6,42.0
1524,13.874262368340112,17,195.0
1527,13.858707011224828,6,107.0
1528,13.847081896801592,4,43.0
1530,13.839851889350433,21,152.0
1531,13.837589024944153,5,35.0
1533,13.830519360279274,5,65.0
1535,13.755138279306626,1,22.0
1537,13.676320901802118,0,178.0
1540,13.570099669450327,0,78.0
1542,13.347367596601922,2,54.0
1544,13.289850445239829,18,28.0
1545,13.219999939989682,11,117.0
1546,13.20651333109094,0,76.0
1547,13.199100319358037,2,37.0
1551,13.138120578083361,0,28.0
1553,13.103129588289029,5,35.0
1554,13.083229540477198,3,20.0
1558,12.718177450794546,0,24.0
1561,12.663633559260925,0,33.0
1563,12.635361696361338,7,20.0
1568,12.494880334238214,3,425.0
1571,12.47059611569591,7,19.0
1576,12.212427411168182,19,24.0
1578,12.10202793049357,6,218.0
1579,12.063771482060064,1,43.0
1580,12.009497994258108,14,24.0
1581,11.99036388751828,0,55.0
1585,11.925915522827017,0,26.0
1586,11.920235536752422,12,9.0
1589,11.821607976466948,0,67.0
1593,11.572288114363735,0,24.0
1594,11.546369912189585,0,13.0
1596,11.347260415151336,11,55.0
1597,11.330935853076468,0,102.0
1600,11.226256212776141,8,22.0
1604,10.911080442817068,0,15.0
1609,10.626096443245693,11,13.0
1610,10.514583760207204,1,11.0
1621,9.569970943740548,6,4.0
1628,19.634198756486313,6,4324.0
1629,19.533722679378634,9,3526.0
1630,19.383972089228532,10,4318.0
1631,19.339729824083744,6,3180.0
1632,19.250293086299504,9,1506.0
1633,19.24462051880029,5,3965.0
1634,19.19787554641548,7,3757.0
1637,19.071543074081564,19,3426.0
1638,19.06473643069766,7,3641.0
1639,19.005661002354795,5,3575.0
1640,19.0030128598124,0,4248.0
1641,18.992789596135253,1,1222.0
1642,18.968550149613737,6,2981.0
1643,18.94166515407089,8,3501.0
1644,18.93617123030848,8,3443.0
1645,18.928173822954378,11,3444.0
1646,18.91272994277638,8,3169.0
1647,18.912199962683545,5,3254.0
1648,18.903114214157515,10,3534.0
1650,18.828911570599317,0,2074.0
1652,18.815947431168905,6,1837.0
1653,18.8148357870544,8,3375.0
1654,18.814163529910683,8,3807.0
1655,18.801417121817924,13,3206.0
1656,18.77565334572855,15,3427.0
1657,18.772107614814658,6,3536.0
1658,18.766680152600745,9,2201.0
1660,18.75740557009873,2,3151.0
1661,18.74716356638524,6,3202.0
1662,18.746002956590587,10,3148.0
1663,18.738083981677693,7,3764.0
1664,18.730473762774867,6,3310.0
1665,18.72555780411447,4,3656.0
1666,18.710873599249233,31,3491.0
1667,18.70868161058388,0,3527.0
1669,18.657181757823185,10,1657.0
1670,18.654118741162797,4,3239.0
1672,18.643936528968137,13,3038.0
1673,18.642785956379285,6,3119.0
1675,18.63606459451025,6,2171.0
1676,18.61512210826541,5,3069.0
1677,18.610541095820018,4,3612.0
1678,18.601280544374127,0,4001.0
1679,18.60012168074153,1,2254.0
1680,18.59794654190853,7,2131.0
1681,18.59648089922324,11,3651.0
1682,18.588830419006374,22,3612.0
1683,18.583880845399843,11,1884.0
1684,18.577125789707996,1,3220.0
1685,18.57250408906453,13,650.0
1686,18.567397540813893,4,3620.0
1687,18.566046390988575,6,3180.0
1688,18.561346443033766,0,1610.0
1689,18.545817492440392,6,3061.0
1690,18.538417005181508,0,2410.0
1691,18.519252526216547,2,3348.0
1692,18.519011239824785,4,3239.0
1694,18.49331696504018,6,2084.0
1695,18.48928151857939,7,3143.0
1697,18.46275374124225,5,3472.0
1698,18.450512411875305,18,3548.0
1699,18.445527422722716,14,2950.0
1700,18.44356511778595,12,2129.0
1702,18.435275736989464,17,3055.0
1705,18.425421976524884,18,2530.0
1706,18.425357719829954,6,3182.0
1707,18.423605024074412,17,3049.0
1709,18.40840613826395,18,3584.0
1710,18.38983686455276,7,2921.0
1711,18.38398910359669,6,3119.0
1713,18.360138769970504,0,2528.0
1714,18.35982102637809,8,2515.0
1715,18.358924747998504,5,3050.0
1717,18.348648798440244,22,3284.0
1719,18.332365298853595,12,2052.0
1720,18.33122915205864,17,3048.0
1721,18.327881690629187,5,2503.0
1722,18.324341172506216,11,1111.0
1723,18.303193821950007,5,2975.0
1724,18.28533490621745,6,3072.0
1726,18.259399389519032,8,3833.0
1727,18.246913030505354,13,2431.0
1728,18.240984884994813,13,3417.0
1729,18.23042053528158,6,2810.0
1731,18.224987876300123,6,3477.0
1732,18.211925248840025,3,2952.0
1733,18.204686698900876,6,3108.0
1734,18.202037588149665,12,3482.0
1736,18.172624687123108,6,3083.0
1738,18.14103948401385,8,3018.0
1739,18.140838340830456,9,3171.0
1740,18.133964258504705,4,3045.0
1741,18.130162640430175,7,1546.0
1742,18.121710627241004,12,3438.0
1743,18.116605555608967,4,3416.0
1744,18.114984180535302,11,3553.0
1745,18.108833566420326,6,2956.0
1746,18.10739068808614,0,3222.0
1747,18.10028446981824,16,2524.0
1748,18.095868548074293,5,3163.0
1750,18.08836421042321,12,3651.0
1751,18.078440882514233,22,3867.0
1752,18.076879336454766,18,1742.0
1753,18.075818045649246,3,2800.0
1754,18.0633173345042,8,2758.0
1755,18.05314502039917,6,2602.0
1756,18.048397304466242,5,3147.0
1757,18.042614821383644,4,2735.0
1758,18.03885858553605,8,2634.0
1759,18.029579337197188,10,2756.0
1760,18.02219386626042,1,3144.0
1761,18.021116610794135,7,3118.0
1764,18.012505040497658,9,2993.0
1765,18.003432997390274,8,2456.0
1766,18.00223713831878,24,2132.0
1767,17.996832374371607,8,3077.0
1768,17.992696707339906,24,2225.0
1769,17.98993778090793,12,2117.0
1770,17.989233083889665,3,3282.0
1771,17.98155870769402,13,3003.0
1772,17.972218496159968,5,2714.0
1773,17.97157999924286,6,2500.0
1774,17.963603748606076,7,3188.0
1775,17.962207962221683,8,2698.0
1776,17.947809631403196,11,3078.0
1777,17.947774907374097,9,3207.0
1779,17.934373164695096,6,1483.0
1780,17.93220712577337,5,2169.0
1781,17.930913037707377,8,1370.0
1782,17.91851909598672,7,3401.0
1783,17.91651383499005,0,2785.0
1784,17.913852038522275,15,2657.0
1785,17.911995594402754,7,3209.0
1786,17.911179176570055,11,1508.0
1787,17.907247623620023,9,3282.0
1788,17.90356803112909,2,3043.0
1789,17.901315410439267,8,2089.0
1793,17.887013764628456,3,2537.0
1794,17.882851515977396,11,2974.0
1795,17.879449261794043,6,2521.0
1796,17.871542474614902,13,2206.0
1797,17.87151376162083,8,2788.0
1798,17.86736626848123,6,931.0
1800,17.862619319867306,6,3453.0
1804,17.847266341509492,7,3289.0
1806,17.83733378097234,11,2926.0
1807,17.819463071524044,2,2971.0
1808,17.808926546725633,0,3025.0
1809,17.80847585401217,19,1251.0
1810,17.799214224866827,0,2562.0
1812,17.77715446811563,18,2175.0
1813,17.773151807098653,5,3074.0
1815,17.769817579837582,7,2733.0
1818,17.766190463787,6,2928.0
1819,17.764296990659403,8,2507.0
1823,17.751278468513313,9,3284.0
1824,17.7419878944075,10,2027.0
1825,17.74042370737117,5,2848.0
1826,17.729204486622343,12,1579.0
1827,17.728898830990335,4,2568.0
1828,17.72786138965152,7,2339.0
1829,17.720761343590045,5,2944.0
1831,17.709816213992237,2,1921.0
1833,17.691644983711086,3,2763.0
1834,17.68718853843743,4,3018.0
1835,17.687074044836482,9,1744.0
1836,17.685710630600546,15,1012.0
1837,17.683636094445216,3,2831.0
1839,17.67300060590609,3,731.0
1840,17.6681668613131,11,1542.0
1841,17.665288559465697,12,2932.0
1842,17.663719835528735,7,1686.0
1843,17.65418887217337,6,3520.0
1844,17.654155426382687,14,3376.0
1845,17.65292501058449,10,1519.0
1846,17.644428742231053,4,2816.0
1847,17.639845193658545,11,2942.0
1848,17.62860383692528,9,3014.0
1852,17.59755575786295,9,2894.0
1853,17.596363358112605,20,2240.0
1854,17.59365641957427,7,2973.0
1857,17.58452376945275,9,3024.0
1860,17.570338530889195,7,2587.0
1861,17.561373448110434,5,3016.0
1862,17.560613291594095,6,1555.0
1863,17.55779001080502,6,3035.0
1865,17.551029341049528,6,1593.0
1867,17.53837688428066,10,1107.0
1868,17.53112599897124,7,2489.0
1869,17.528168402016327,6,2199.0
1870,17.52777091108982,0,2777.0
1872,17.52168363661458,13,1310.0
1873,17.52077877956475,6,2270.0
1874,17.516594360130853,8,1139.0
1875,17.51406292821785,5,2568.0
1876,17.513444149390676,7,1943.0
1877,17.51004911908343,4,1705.0
1878,17.508583208329828,12,2476.0
1879,17.507378267791424,4,2528.0
1880,17.505661303644537,12,1124.0
1881,17.504583543349824,5,2623.0
1882,17.50444281068434,6,2473.0
1883,17.493556440282575,5,2859.0
1884,17.490307695065876,10,3037.0
1885,17.485806044914035,6,2574.0
1886,17.48275359892404,6,3214.0
1887,17.480906495112038,4,1323.0
1889,17.477950754992055,0,1569.0
1890,17.471409846141118,11,887.0
1891,17.467297331057555,15,3062.0
1892,17.464422418078858,5,3510.0
1893,17.46170605079823,8,2312.0
1894,17.460718205489886,11,1450.0
1895,17.459713828872403,6,2365.0
1896,17.456304855582456,0,1694.0
1897,17.455001166234663,5,2257.0
1898,17.451982465563315,6,2103.0
1899,17.45151011760087,14,1544.0
1900,17.451302187431338,5,2213.0
1902,17.442526177442137,5,2161.0
1904,17.434506753242637,15,2534.0
1905,17.434380391734422,9,2035.0
1906,17.43102567105462,5,2523.0
1907,17.427884815029376,11,2888.0
1909,17.4173564712066,19,2614.0
1910,17.417287221819606,6,2370.0
1911,17.409562330852722,4,2729.0
1912,17.407325489313777,15,1925.0
1913,17.407320585706707,2,1277.0
1914,17.40042380170262,6,2618.0
1915,17.39688770442052,6,3245.0
1916,17.391959283487374,5,2331.0
1917,17.38310089040413,12,2522.0
1918,17.381511193068476,4,2529.0
1919,17.378447437112644,16,3157.0
1920,17.376808143029837,1,1765.0
1922,17.370705693475394,10,1892.0
1924,17.359487931799777,5,2516.0
1925,17.35711376162313,19,1214.0
1926,17.35405807738687,6,1236.0
1930,17.32887931860797,1,3182.0
1931,17.325843799694603,14,2006.0
1933,17.317388340612744,5,1609.0
1934,17.315338147487868,20,1979.0
1935,17.298330813564018,4,2865.0
1936,17.291337777965254,4,980.0
1938,17.28868506933752,7,2905.0
1939,17.28724623854722,7,1190.0
1940,17.285357685585883,6,2649.0
1941,17.28488813431436,3,3495.0
1943,17.271568877399353,6,2463.0
1944,17.265580100434047,2,2697.0
1946,17.26487625969724,5,2112.0
1947,17.25481973687763,0,3118.0
1948,17.253416204350966,6,3201.0
1949,17.251225333854375,5,1902.0
1951,17.24758273640861,5,2840.0
1953,17.235762640236338,19,3049.0
1954,17.23404881380314,15,1914.0
1956,17.223770275851937,8,2483.0
1957,17.222210638636643,6,2770.0
1958,17.221620486617322,5,2177.0
1959,17.22096430178485,13,2766.0
1960,17.220125991426123,7,1747.0
1961,17.215632361399496,1,1863.0
1962,17.208680875443005,6,2687.0
1963,17.202611956419073,5,2718.0
1964,17.19927106373233,5,1701.0
1965,17.194550670335328,2,2339.0
1966,17.19169329935738,0,3232.0
1968,17.18547685356407,5,2437.0
1970,17.178430413532357,16,2735.0
1971,17.17803921543254,0,1122.0
1972,17.173951992892228,15,1271.0
1973,17.173610859059444,2,1533.0
1974,17.171983723276767,4,2368.0
1975,17.16762899876502,2,2402.0
1977,17.140722786156996,10,1290.0
1978,17.130270434304588,8,1285.0
1979,17.128146598426273,4,1378.0
1981,17.1205910878831,4,1702.0
1984,17.11459012369332,2,2638.0
1985,17.113504503206876,8,1614.0
1986,17.111761412337668,4,2756.0
1987,17.111611944535507,5,2149.0
1988,17.10666730408758,5,3480.0
1990,17.10447038681779,5,1212.0
1991,17.10366282477619,5,2876.0
1994,17.06558694344703,9,1500.0
1995,17.06411154016828,12,1039.0
1998,17.055548986901663,8,1261.0
2000,17.05224700801557,7,2364.0
2001,17.050474079093522,15,2027.0
2002,17.040122619125995,10,1401.0
2003,17.03713157135212,5,721.0
2004,17.031271015109905,10,1545.0
2005,17.02715775917174,17,1762.0
2006,17.0245855915977,7,1631.0
2007,17.023048915950813,4,2670.0
2008,17.009989955374955,6,2244.0
2009,17.008529639905245,2,1256.0
2010,19.723759963255045,35,4003.0
2013,19.44765795930483,4,3554.0
2014,19.37636457796612,5,3256.0
2016,19.357387170060715,6,4022.0
2017,19.343009152319922,7,3602.0
2018,19.307869124715307,2,3549.0
2020,19.24961100081836,2,3565.0
2021,19.24253362343398,6,3701.0
2022,19.203739407542855,9,3303.0
2025,19.161844813591134,8,3793.0
2026,19.12387619611368,9,3553.0
2027,19.01627361102256,1,2909.0
2028,19.014956724294233,5,3462.0
2029,18.987368273788544,6,3304.0
2030,18.96341955350413,8,2347.0
2032,18.946040582445267,11,2958.0
2033,18.92896741730983,6,2697.0
2034,18.926335351026776,15,3655.0
2036,18.86107777250173,9,3777.0
2038,18.818179336809983,0,2927.0
2039,18.81790476741344,4,2975.0
2040,18.815681962692093,7,3675.0
2041,18.792958493564036,8,3157.0
2044,18.720984590624337,6,2909.0
2045,18.72032745381269,6,2867.0
2046,18.71935403851032,5,3508.0
2047,18.717138331193464,6,3185.0
2048,18.717126205496797,8,3230.0
2049,18.699654261777642,6,3674.0
2050,18.68712289789964,4,2594.0
2051,18.684310707085253,4,3110.0
2052,18.67388020887924,7,2239.0
2056,18.654751843536737,8,3121.0
2057,18.64857463451803,5,3070.0
2060,18.605315074222744,5,2573.0
2061,18.604476912971098,7,3580.0
2067,18.575553171828258,3,2585.0
2068,18.56987353660032,5,2786.0
2069,18.565974271902814,17,3301.0
2071,18.544700910428137,8,3753.0
2073,18.533459170752064,8,1659.0
2075,18.50873690413258,3,3074.0
2076,18.49843133442348,13,3616.0
2077,18.46532053580111,6,3175.0
2078,18.445968340480295,6,2544.0
2079,18.445293119177464,5,3778.0
2080,18.43210805284321,0,3467.0
2082,18.425293070800578,5,3636.0
2083,18.423957310141756,8,2757.0
2084,18.42308336534464,0,3754.0
2085,18.421158929603383,4,1399.0
2086,18.391299511944293,9,3336.0
2088,18.34972056000322,5,3363.0
2090,18.33138699706426,3,1937.0
2091,18.326887260382595,4,3466.0
2092,18.30535109004229,13,3792.0
2093,18.298665584229074,4,2867.0
2094,18.295641419999136,10,2420.0
2095,18.293950899695883,4,3052.0
2096,18.2897469232862,9,2070.0
2097,18.282236790148566,5,1102.0
2101,18.186121897874163,1,1707.0
2102,18.17281625777171,13,3870.0
2103,18.17053315607691,8,1983.0
2104,18.168845391442563,5,640.0
2106,18.146066290373998,5,3212.0
2107,18.1435205221735,5,2441.0
2108,18.141338597436654,4,3137.0
2109,18.141131642384106,36,3028.0
2110,18.137410259454185,6,2474.0
2111,18.115396918901926,3,525.0
2112,18.101964192049476,5,2814.0
2113,18.09165987679545,21,2856.0
2114,18.08699912991938,8,2781.0
2115,18.07788069690085,7,2008.0
2116,18.07148057982547,21,2041.0
2118,18.05973436182511,7,1435.0
2119,18.040576317909384,3,2466.0
2120,18.028297271911363,9,2931.0
2121,18.024585649831252,4,2798.0
2125,18.018545729920934,6,2652.0
2126,18.016592757177193,13,1835.0
2128,18.013133469639875,8,2870.0
2129,18.01299299260172,4,2623.0
2130,18.01097829598652,3,2746.0
2132,17.996378704613445,9,3702.0
2134,17.98175887316626,24,2591.0
2136,17.97261125694523,1,2613.0
2137,17.969049857459883,9,1790.0
2138,17.965770159504643,6,3026.0
2139,17.9613790521417,5,2872.0
2141,17.953205435807455,5,2448.0
2142,17.950907728113314,4,3030.0
2143,17.950607432278865,10,2847.0
2144,17.948475653267625,4,2770.0
2145,17.942317147354757,7,3223.0
2146,17.93698234394017,5,2820.0
2147,17.93057107210468,2,3004.0
2148,17.92596589194309,9,2702.0
2150,17.91076354078075,0,2759.0
2151,17.90906872772753,4,2250.0
2153,17.893403142190035,5,2748.0
2154,17.891077247649637,1,1885.0
2155,17.88575901006969,8,1439.0
2156,17.884548166844027,6,1987.0
2157,17.883214215072762,6,1866.0
2158,17.882154304152298,2,2609.0
2159,17.871824573170983,4,2757.0
2160,17.865337346345935,1,1343.0
2163,17.860560686394386,5,1938.0
2164,17.85876392818178,13,3203.0
2165,17.847744919402068,6,2279.0
2167,17.8215753027025,6,2309.0
2168,17.79464797033573,2,1769.0
2171,17.76916064814055,10,1927.0
2172,17.76396278781005,2,3008.0
2173,17.75578453992884,4,2062.0
2174,17.754513801274076,8,2193.0
2178,17.739716805383562,7,1303.0
2181,17.724560969610067,5,1248.0
2182,17.716237401314547,5,3534.0
2184,17.696564741540282,11,2943.0
2185,17.69630308948605,1,2813.0
2186,17.694194894647723,5,2534.0
2188,17.688643992205584,11,1414.0
2189,17.684787114129776,6,2784.0
2190,17.680994046615,6,3154.0
2191,17.677014243093847,5,2836.0
2192,17.67588235232876,7,1249.0
2194,17.67375440285089,9,2635.0
2196,17.661742909330172,7,2153.0
2200,17.618913987205914,15,2274.0
2201,17.614785784526592,16,1008.0
2202,17.61367257643803,5,2527.0
2203,17.59648571279417,11,1206.0
2205,17.580999093135507,1,1330.0
2206,17.579944972553488,13,3160.0
2207,17.569101330785422,7,2529.0
2208,17.569016263742345,8,2359.0
2209,17.56530576798159,8,1631.0
2210,17.56351979953921,5,2387.0
2211,17.555573144148116,6,2510.0
2212,17.55377844962738,0,3117.0
2214,17.540124607701845,3,1430.0
2215,17.53843577168876,3,1756.0
2218,17.51871198623026,7,1052.0
2219,17.51860906549193,4,2579.0
2220,17.514108806227835,3,3015.0
2222,17.493467452513833,3,1683.0
2223,17.48137539586414,2,2169.0
2224,17.479102639528193,1,1976.0
2226,17.47455172003303,19,2069.0
2227,17.46392227771708,7,1161.0
2228,17.462590326231844,12,2690.0
2229,17.4415185805742,4,2112.0
2230,17.439842184230667,4,1193.0
2231,17.437527325492667,12,2806.0
2232,17.435237931489592,5,2626.0
2234,17.426913623173228,7,2807.0
2236,17.42001211896938,11,1896.0
2237,17.415613250440966,12,1956.0
2238,17.412115527385392,3,1489.0
2239,17.41016350488856,4,1200.0
2240,17.407975610345186,6,2917.0
2241,17.40776985462771,4,2586.0
2242,17.393114425720444,7,2219.0
2244,17.388087770130454,13,2976.0
2246,17.38288261207898,11,2615.0
2247,17.38017587867216,4,2570.0
2249,17.378494392595425,3,3125.0
2250,17.376233861207943,2,2933.0
2251,17.375162487370044,2,1512.0
2252,17.37410315026645,14,1985.0
